Date/Time,TSP,WSP,CONTROL,CHANNEL 1,CHANNEL 2,CHANNEL 3,CHANNEL 4,CHANNEL 5,CHANNEL 6,CHANNEL 7,CHANNEL 8
42767.8021509144,1065,1065,1065.02990722656,1054.86242675781,1059.51416015625,81.8211898803711,82.2043075561523,81.1221084594727,84.0497207641602,81.7640533447266,79.7529296875
42767.8023901157,1065,1065,1065.08862304688,1054.84826660156,1059.55322265625,81.778564453125,82.1902160644531,81.0140151977539,83.9978256225586,81.6534194946289,79.6088485717773
42767.8027469907,1065,1065,1065.09143066406,1054.88232421875,1059.58178710938,81.7519302368164,82.2484893798828,81.0764312744141,83.9833908081055,81.6023635864258,79.6536178588867
42767.8031029051,1065,1065,1064.98901367188,1054.95178222656,1059.65466308594,81.778564453125,82.2506332397461,81.0394515991211,83.954719543457,81.6918640136719,79.6456985473633
42767.8034592014,1065,1065,1065.07568359375,1054.95227050781,1059.62622070313,81.6305847167969,82.1517486572266,80.9436187744141,83.8358840942383,81.5045471191406,79.4401473999023
42767.8038193634,1065,1065,1065.02514648438,1054.9306640625,1059.62866210938,81.6313018798828,82.1974792480469,80.8433151245117,83.8039245605469,81.4709701538086,79.3860778808594
42767.8041764352,1065,1065,1064.93823242188,1055.0322265625,1059.71875,81.614860534668,82.1397552490234,80.8185806274414,83.7297973632813,81.4284439086914,79.3180923461914
42767.8045327431,1065,1065,1065.04235839844,1055.08374023438,1059.720703125,81.5368118286133,82.0280609130859,80.7383193969727,83.6421585083008,81.3459930419922,79.2029571533203
42767.8048908333,1065,1065,1065.0244140625,1055.12329101563,1059.73278808594,81.490234375,81.9231414794922,80.6848220825195,83.5614013671875,81.2875900268555,79.2099151611328
42767.8052476389,1065,1065,1065.08972167969,1055.14611816406,1059.76892089844,81.4650573730469,82.006965637207,80.6437072753906,83.5234527587891,81.2264175415039,79.086555480957
42767.8056046412,1065,1065,1064.98352050781,1055.16137695313,1059.76550292969,81.3672637939453,81.8760147094727,80.5705413818359,83.4567413330078,81.1704483032227,79.0497512817383
42767.8059620255,1065,1065,1065.10485839844,1055.17797851563,1059.78173828125,81.3241119384766,81.9023208618164,80.5157165527344,83.3794937133789,81.1185531616211,78.9718551635742
42767.8063205671,1065,1065,1065.03881835938,1055.17639160156,1059.75354003906,81.3202056884766,81.9302215576172,80.5357131958008,83.3424911499023,81.123893737793,78.922721862793
42767.8066762269,1065,1065,1065.0166015625,1055.14038085938,1059.71801757813,81.2643966674805,81.9024505615234,80.4873504638672,83.3886795043945,81.0671310424805,78.951774597168
42767.8069138426,1065,1065,1065.04638671875,1055.16870117188,1059.73291015625,81.1427841186523,81.8347702026367,80.4529724121094,83.2609481811523,80.9507904052734,78.8713302612305
42767.8072706366,1065,1065,1065.0380859375,1055.20263671875,1059.77624511719,81.1952667236328,81.8129501342773,80.4246368408203,83.2839889526367,80.9760971069336,78.8032073974609
42767.8076309144,1065,1065,1065.01916503906,1055.20446777344,1059.7705078125,81.1248626708984,81.7771377563477,80.3776779174805,83.1462860107422,80.9402923583984,78.77099609375
42767.8079871528,1065,1065,1065.01623535156,1055.27075195313,1059.81860351563,81.1988296508789,81.7688293457031,80.4538650512695,83.1947326660156,81.0434799194336,78.852180480957
42767.8083441435,1065,1065,1064.9599609375,1055.32775878906,1059.8583984375,81.2533416748047,81.7299423217773,80.4161071777344,83.1782684326172,80.9457244873047,78.802848815918
42767.8087003935,1065,1065,1065.04467773438,1055.39099121094,1059.84423828125,81.1836242675781,81.7147903442383,80.3927154541016,83.0884704589844,80.9295196533203,78.7287139892578
42767.8090576157,1065,1065,1065.06079101563,1055.39245605469,1059.92492675781,81.1514205932617,81.6283569335938,80.3262023925781,83.0792770385742,80.8990859985352,78.7036209106445
42767.8094160069,1065,1065,1065.05395507813,1055.47595214844,1059.95104980469,81.1482467651367,81.722038269043,80.3756942749023,83.136833190918,80.9042663574219,78.6928939819336
42767.8097724653,1065,1065,1065.05078125,1055.38696289063,1059.92456054688,81.1286392211914,81.7434997558594,80.2301559448242,82.9819641113281,80.810173034668,78.5819778442383
42767.8101291088,1065,1065,1065.10705566406,1055.43957519531,1059.84399414063,81.0857849121094,81.6812362670898,80.2804870605469,83.0479125976563,80.8127212524414,78.5922622680664
42767.8104867361,1065,1065,1065.06958007813,1055.51379394531,1059.97509765625,81.0669784545898,81.7055511474609,80.2706832885742,82.9828720092773,80.7668685913086,78.5498657226563
42767.8108439583,1065,1065,1065.06762695313,1055.53759765625,1059.95520019531,81.1004028320313,81.739616394043,80.2535400390625,83.0402984619141,80.8464508056641,78.6086578369141
42767.8111988194,1065,1065,1065.13403320313,1055.58703613281,1059.91552734375,81.0839157104492,81.6991958618164,80.2323303222656,83.0497131347656,80.8779754638672,78.5725708007813
42767.8114384375,1065,1065,1065.04272460938,1055.51330566406,1059.96301269531,81.0924301147461,81.6337051391602,80.1949768066406,82.9946365356445,80.7887954711914,78.5129165649414
42767.8117943287,1065,1065,1065.07958984375,1055.568359375,1059.9619140625,81.0922012329102,81.6680908203125,80.2036666870117,82.9391174316406,80.8130111694336,78.4772644042969
42767.8121517361,1065,1065,1065.033203125,1055.61242675781,1060.01037597656,81.0616455078125,81.7042922973633,80.1874618530273,83.0088195800781,80.818603515625,78.4934005737305
42767.8125103241,1065,1065,1065.08422851563,1055.65478515625,1060.0703125,81.0446548461914,81.796516418457,80.1696853637695,83.0452041625977,80.812614440918,78.5464096069336
42767.8128677431,1065,1065,1065.02551269531,1055.63024902344,1059.98254394531,81.0121917724609,81.7439346313477,80.1608047485352,82.9369888305664,80.7506713867188,78.4743041992188
42767.8132251620,1065,1065,1065.0673828125,1055.67468261719,1059.95397949219,81.0359878540039,81.6833648681641,80.1862030029297,82.8756713867188,80.7476348876953,78.3899688720703
42767.8135810417,1065,1065,1064.97839355469,1055.63488769531,1060.01110839844,81.0065994262695,81.7460021972656,80.1546249389648,82.900016784668,80.7427825927734,78.3910522460938
42767.8139384606,1065,1065,1065.11804199219,1055.6826171875,1060.04907226563,81.0328674316406,81.7737197875977,80.1887588500977,82.9035720825195,80.7053527832031,78.4258651733398
42767.8142958912,1065,1065,1065.00952148438,1055.63598632813,1060.02514648438,80.9019317626953,81.6966247558594,80.0978164672852,82.801139831543,80.6361236572266,78.3215484619141
42767.8146533102,1065,1065,1065.06127929688,1055.63781738281,1059.99890136719,80.9225692749023,81.6968231201172,80.0492935180664,82.8110809326172,80.630256652832,78.3235092163086
42767.8150117014,1065,1065,1064.98156738281,1055.76232910156,1059.96423339844,80.88330078125,81.6525039672852,80.0543212890625,82.6835632324219,80.6001052856445,78.2782592773438
42767.8153689236,1065,1065,1065.01940917969,1055.68225097656,1059.96911621094,80.8244094848633,81.597785949707,79.9561614990234,82.7111206054688,80.4809036254883,78.1604766845703
42767.8156067593,1065,1065,1065.04309082031,1055.74658203125,1059.98229980469,80.8681106567383,81.6094589233398,80.0370178222656,82.7112045288086,80.5375747680664,78.1849746704102
42767.8159632639,1065,1065,1065.08056640625,1055.76000976563,1059.99792480469,80.8952026367188,81.6323471069336,80.0212707519531,82.77490234375,80.5191116333008,78.1836471557617
42767.8163195486,1065,1065,1065.02551269531,1055.76196289063,1060.06616210938,80.8922958374023,81.6235885620117,80.0362701416016,82.6663665771484,80.5419921875,78.1759033203125
42767.8166754630,1065,1065,1065.00720214844,1055.76416015625,1060.04833984375,80.8680725097656,81.6099472045898,79.9888076782227,82.6433181762695,80.4985122680664,78.140022277832
42767.8170342708,1065,1065,1064.9814453125,1055.76062011719,1059.94567871094,80.8427963256836,81.5458908081055,79.9100341796875,82.5954742431641,80.3803405761719,78.0844650268555
42767.8173963657,1065,1065,1064.994140625,1055.78784179688,1059.99621582031,80.7762985229492,81.4952392578125,79.9212341308594,82.5835571289063,80.4654846191406,78.097412109375
42767.8177544213,1065,1065,1064.99438476563,1055.81494140625,1060.01647949219,80.8450546264648,81.5832672119141,79.9656982421875,82.6450653076172,80.5243530273438,78.1323547363281
42767.8181124421,1065,1065,1065.00598144531,1055.85192871094,1060.09619140625,80.8887786865234,81.5438842773438,80.0030746459961,82.6697769165039,80.4799575805664,78.1514282226563
42767.8184708681,1065,1065,1064.9501953125,1055.91357421875,1060.07958984375,80.8878631591797,81.5262145996094,79.9751815795898,82.6479568481445,80.49462890625,78.1016311645508
42767.8188283218,1065,1065,1065.01232910156,1055.94543457031,1060.16467285156,80.8268356323242,81.5551986694336,79.9845886230469,82.6843109130859,80.5648574829102,78.1416778564453
42767.8191855787,1065,1065,1064.95886230469,1056.02429199219,1060.18310546875,80.9814834594727,81.6086654663086,80.0847473144531,82.7820892333984,80.6254577636719,78.2485504150391
42767.8195434259,1065,1065,1064.94567871094,1056.0126953125,1060.19836425781,80.9568710327148,81.5687103271484,80.0701751708984,82.8170471191406,80.6622085571289,78.2344970703125
42767.8197816667,1065,1065,1065.03088378906,1056.00817871094,1060.18566894531,80.9159622192383,81.549919128418,80.0187606811523,82.7679748535156,80.6162261962891,78.1778335571289
42767.8201375810,1065,1065,1065.00134277344,1055.99084472656,1060.1435546875,80.7859725952148,81.597053527832,79.9354705810547,82.7258148193359,80.5589599609375,78.1800231933594
42767.8204934954,1065,1065,1065.02722167969,1056.02844238281,1060.14379882813,80.7759704589844,81.5087890625,79.885383605957,82.6679077148438,80.5492248535156,78.1162185668945
42767.8208497917,1065,1065,1065.08447265625,1056.03918457031,1060.1728515625,80.7602081298828,81.4923324584961,79.8917388916016,82.632942199707,80.513557434082,78.1044311523438
42767.8212064815,1065,1065,1064.96435546875,1056.04272460938,1060.16479492188,80.7620239257813,81.4952621459961,79.9090881347656,82.7686920166016,80.5442810058594,78.1226959228516
42767.8215641435,1065,1065,1065.06921386719,1056.1474609375,1060.21069335938,80.8045043945313,81.4712066650391,79.9008636474609,82.6921997070313,80.4946594238281,78.0973892211914
42767.8219204398,1065,1065,1064.98266601563,1056.14428710938,1060.23889160156,80.847297668457,81.5551910400391,79.9625473022461,82.7020492553711,80.5819091796875,78.1324768066406
42767.8222785764,1065,1065,1065.02380371094,1056.17504882813,1060.3125,80.8325424194336,81.4614410400391,79.8979721069336,82.6923522949219,80.5179290771484,78.1217269897461
42767.8226347685,1065,1065,1065.03234863281,1056.11108398438,1060.21606445313,80.7476501464844,81.4345169067383,79.8943710327148,82.6705780029297,80.5243453979492,78.1410446166992
42767.8229922338,1065,1065,1065.05163574219,1056.17346191406,1060.26586914063,80.762939453125,81.3693695068359,79.8003768920898,82.6244430541992,80.5177688598633,78.030647277832
42767.8233494907,1065,1065,1065.02331542969,1056.22216796875,1060.29565429688,80.7672882080078,81.4640274047852,79.8335113525391,82.6235580444336,80.4996185302734,78.1072235107422
